Provider,Device,Sub-device,Standardized Model,MSRP,Specification,Storage (GB),Storage Type,Connectivity,Material,Max. Trade-In Value (RM),Model_Year,Chipset,Screen Size,Case Size,Charging Method,RAM Configurations (GB),RAM Min (GB),Mac Storage Category,Mac Generation
Machines,Mac,iMac,iMac i9 3.6GHz 27-inch (Mid 2020),15899.0,,4096.0,SSD,Unknown,,1650.0,2020,Intel Core i9,27.0,,,"8, 16, 32, 64, 128",8.0,4 TB,Unknown
Machines,Mac,iMac,iMac i9 3.6GHz 27-inch (Mid 2020),17599.0,,8192.0,SSD,Unknown,,1775.0,2020,Intel Core i9,27.0,,,"8, 16, 32, 64, 128",8.0,8 TB,Unknown
Machines,Mac,iMac,iMac M1 8-Core CPU & 7-Core GPU 24-inch (Early 2021),5599.0,,256.0,SSD,Unknown,,575.0,2021,M1,24.0,,,"8, 16",8.0,256 GB,M1
Machines,Mac,iMac,iMac M1 8-Core CPU & 7-Core GPU 24-inch (Early 2021),6449.0,,512.0,SSD,Unknown,,575.0,2021,M1,24.0,,,"8, 16",8.0,512 GB,M1
Machines,Mac,iMac,iMac M1 8-Core CPU & 7-Core GPU 24-inch (Early 2021),8049.0,,1024.0,SSD,Unknown,,675.0,2021,M1,24.0,,,"8, 16",8.0,1 TB,M1
Machines,Mac,iMac,iMac M1 8-Core CPU & 8-Core GPU 24-inch (Early 2021),6449.0,,256.0,SSD,Unknown,,650.0,2021,M1,24.0,,,"8, 16",8.0,256 GB,M1
Machines,Mac,iMac,iMac M1 8-Core CPU & 8-Core GPU 24-inch (Early 2021),7249.0,,512.0,SSD,Unknown,,725.0,2021,M1,24.0,,,"8, 16",8.0,512 GB,M1
Machines,Mac,iMac,iMac M1 8-Core CPU & 8-Core GPU 24-inch (Early 2021),8849.0,,1024.0,SSD,Unknown,,725.0,2021,M1,24.0,,,"8, 16",8.0,1 TB,M1
Machines,Mac,iMac,iMac M1 8-Core CPU & 8-Core GPU 24-inch (Early 2021),,,2048.0,SSD,Unknown,,725.0,2021,M1,24.0,,,"8, 16",8.0,2 TB,M1
Machines,Mac,iMac,iMac M3 8-Core CPU & 8-Core GPU 24-inch (Late 2023),6299.0,,256.0,SSD,Unknown,,2175.0,2023,M3,24.0,,,"8, 16, 24",8.0,256 GB,M3
Machines,Mac,iMac,iMac M3 8-Core CPU & 8-Core GPU 24-inch (Late 2023),7149.0,,512.0,SSD,Unknown,,2500.0,2023,M3,24.0,,,"8, 16, 24",8.0,512 GB,M3
Machines,Mac,iMac,iMac M3 8-Core CPU & 8-Core GPU 24-inch (Late 2023),8749.0,,1024.0,SSD,Unknown,,2800.0,2023,M3,24.0,,,"8, 16, 24",8.0,1 TB,M3
Machines,Mac,iMac,iMac M3 8-Core CPU & 10-Core GPU 24-inch (Late 2023),7299.0,,256.0,SSD,Unknown,,2650.0,2023,M3,24.0,,,"8, 16, 24",8.0,256 GB,M3
Machines,Mac,iMac,iMac M3 8-Core CPU & 10-Core GPU 24-inch (Late 2023),8099.0,,512.0,SSD,Unknown,,2950.0,2023,M3,24.0,,,"8, 16, 24",8.0,512 GB,M3
Machines,Mac,iMac,iMac M3 8-Core CPU & 10-Core GPU 24-inch (Late 2023),9699.0,,1024.0,SSD,Unknown,,3250.0,2023,M3,24.0,,,"8, 16, 24",8.0,1 TB,M3
Machines,Mac,iMac,iMac M3 8-Core CPU & 10-Core GPU 24-inch (Late 2023),,,2048.0,SSD,Unknown,,3725.0,2023,M3,24.0,,,"8, 16, 24",8.0,2 TB,M3
Machines,Mac,iMac,iMac M4 8-Core CPU & 8-Core GPU 24-inch (Late 2024),5799.0,,256.0,SSD,Unknown,,2450.0,2024,M4,24.0,,,"16, 24, 32",16.0,256 GB,M4
Machines,Mac,iMac,iMac M4 8-Core CPU & 8-Core GPU 24-inch (Late 2024),6649.0,,512.0,SSD,Unknown,,2825.0,2024,M4,24.0,,,"16, 24, 32",16.0,512 GB,M4
Machines,Mac,iMac,iMac M4 8-Core CPU & 8-Core GPU 24-inch (Late 2024),8249.0,,1024.0,SSD,Unknown,,3200.0,2024,M4,24.0,,,"16, 24, 32",16.0,1 TB,M4
Machines,Mac,iMac,iMac M4 10-Core CPU & 10-Core GPU 24-inch (Late 2024),6699.0,,256.0,SSD,Unknown,,2725.0,2024,M4,24.0,,,"16, 24, 32",16.0,256 GB,M4
Machines,Mac,iMac,iMac M4 10-Core CPU & 10-Core GPU 24-inch (Late 2024),7549.0,,512.0,SSD,Unknown,,3200.0,2024,M4,24.0,,,"16, 24, 32",16.0,512 GB,M4
Machines,Mac,iMac,iMac M4 10-Core CPU & 10-Core GPU 24-inch (Late 2024),8399.0,,1024.0,SSD,Unknown,,3575.0,2024,M4,24.0,,,"16, 24, 32",16.0,1 TB,M4
Machines,Mac,iMac,iMac M4 10-Core CPU & 10-Core GPU 24-inch (Late 2024),,,2048.0,SSD,Unknown,,3925.0,2024,M4,24.0,,,"16, 24, 32",16.0,2 TB,M4
Machines,Mac,MacBook,MacBook i5 1.3GHz 12-inch (Mid 2017),7199.0,,256.0,SSD,Unknown,,275.0,2017,Intel Core i5,12.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook,MacBook i5 1.3GHz 12-inch (Mid 2017),7199.0,,512.0,SSD,Unknown,,375.0,2017,Intel Core i5,12.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook,MacBook i7 1.4GHz 12-inch (Mid 2017),7149.0,,256.0,SSD,Unknown,,325.0,2017,Intel Core i7,12.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook,MacBook i7 1.4GHz 12-inch (Mid 2017),7149.0,,512.0,SSD,Unknown,,425.0,2017,Intel Core i7,12.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook,MacBook M3 1.2GHz 12-inch (Mid 2017),5999.0,,256.0,SSD,Unknown,,275.0,2017,Intel Core m3,12.0,,,"8, 16",8.0,256 GB,M3
Machines,Mac,MacBook Air,MacBook Air i5 1.8GHz 13-inch (Mid 2017),4199.0,,128.0,SSD,Unknown,,175.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,128 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.8GHz 13-inch (Mid 2017),4739.0,,256.0,SSD,Unknown,,225.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.8GHz 13-inch (Mid 2017),4999.0,,512.0,SSD,Unknown,,250.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i7 2.2GHz 13-inch (Mid 2017),4039.0,,128.0,SSD,Unknown,,250.0,2017,Intel Core i7,13.0,,,"8, 16",8.0,128 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i7 2.2GHz 13-inch (Mid 2017),4039.0,,256.0,SSD,Unknown,,300.0,2017,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i7 2.2GHz 13-inch (Mid 2017),4739.0,,512.0,SSD,Unknown,,425.0,2017,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Late 2018),5249.0,,128.0,SSD,Unknown,,400.0,2018,Intel Core i5,13.0,,,"8, 16",8.0,128 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Late 2018),6099.0,,256.0,SSD,Unknown,,400.0,2018,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Late 2018),6949.0,,512.0,SSD,Unknown,,475.0,2018,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Late 2018),10349.0,,1536.0,SSD,Unknown,,500.0,2018,Intel Core i5,13.0,,,"8, 16",8.0,1.5 TB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Mid 2019),4699.0,,128.0,SSD,Unknown,,400.0,2019,Intel Core i5,13.0,,,"8, 16",8.0,128 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Mid 2019),5499.0,,256.0,SSD,Unknown,,400.0,2019,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Mid 2019),6349.0,,512.0,SSD,Unknown,,475.0,2019,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Mid 2019),5499.0,,1024.0,SSD,Unknown,,475.0,2019,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Air,MacBook Air i3 1.1GHz 13-inch (Early 2020),4399.0,,256.0,SSD,Unknown,,345.0,2020,Intel Core i3,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i3 1.1GHz 13-inch (Early 2020),5199.0,,512.0,SSD,Unknown,,350.0,2020,Intel Core i3,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i3 1.1GHz 13-inch (Early 2020),5999.0,,1024.0,SSD,Unknown,,350.0,2020,Intel Core i3,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Air,MacBook Air i3 1.1GHz 13-inch (Early 2020),7599.0,,2048.0,SSD,Unknown,,420.0,2020,Intel Core i3,13.0,,,"8, 16",8.0,2 TB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.1GHz 13-inch (Early 2020),5599.0,,256.0,SSD,Unknown,,450.0,2020,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.1GHz 13-inch (Early 2020),5599.0,,512.0,SSD,Unknown,,475.0,2020,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.1GHz 13-inch (Early 2020),7199.0,,1024.0,SSD,Unknown,,475.0,2020,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Air,MacBook Air i5 1.1GHz 13-inch (Early 2020),8799.0,,2048.0,SSD,Unknown,,550.0,2020,Intel Core i5,13.0,,,"8, 16",8.0,2 TB,Unknown
Machines,Mac,MacBook Air,MacBook Air i7 1.2GHz 13-inch (Early 2020),6599.0,,256.0,SSD,Unknown,,475.0,2020,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i7 1.2GHz 13-inch (Early 2020),5399.0,,512.0,SSD,Unknown,,475.0,2020,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Air,MacBook Air i7 1.2GHz 13-inch (Early 2020),8199.0,,1024.0,SSD,Unknown,,500.0,2020,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Air,MacBook Air i7 1.2GHz 13-inch (Early 2020),9799.0,,2048.0,SSD,Unknown,,575.0,2020,Intel Core i7,13.0,,,"8, 16",8.0,2 TB,Unknown
Machines,Mac,MacBook Air,MacBook Air M1 8-Core CPU & 7-Core GPU 13-inch (Late 2020),4399.0,,128.0,SSD,Unknown,,505.0,2020,M1,13.0,,,"8, 16",8.0,128 GB,M1
Machines,Mac,MacBook Air,MacBook Air M1 8-Core CPU & 7-Core GPU 13-inch (Late 2020),4399.0,,256.0,SSD,Unknown,,605.0,2020,M1,13.0,,,"8, 16",8.0,256 GB,M1
Machines,Mac,MacBook Air,MacBook Air M1 8-Core CPU & 7-Core GPU 13-inch (Late 2020),4999.0,,512.0,SSD,Unknown,,605.0,2020,M1,13.0,,,"8, 16",8.0,512 GB,M1
Machines,Mac,MacBook Air,MacBook Air M1 8-Core CPU & 7-Core GPU 13-inch (Late 2020),5799.0,,1024.0,SSD,Unknown,,605.0,2020,M1,13.0,,,"8, 16",8.0,1 TB,M1
Machines,Mac,MacBook Air,MacBook Air M1 8-Core CPU & 7-Core GPU 13-inch (Late 2020),7399.0,,2048.0,SSD,Unknown,,705.0,2020,M1,13.0,,,"8, 16",8.0,2 TB,M1
Machines,Mac,MacBook Air,MacBook Air M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),5399.0,,256.0,SSD,Unknown,,570.0,2020,M1,13.0,,,"8, 16",8.0,256 GB,M1
Machines,Mac,MacBook Air,MacBook Air M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),5399.0,,512.0,SSD,Unknown,,655.0,2020,M1,13.0,,,"8, 16",8.0,512 GB,M1
Machines,Mac,MacBook Air,MacBook Air M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),5999.0,,1024.0,SSD,Unknown,,705.0,2020,M1,13.0,,,"8, 16",8.0,1 TB,M1
Machines,Mac,MacBook Air,MacBook Air M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),7599.0,,2048.0,SSD,Unknown,,755.0,2020,M1,13.0,,,"8, 16",8.0,2 TB,M1
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 8-Core GPU 13.6-inch (Mid 2022),5499.0,,256.0,SSD,Unknown,,1200.0,2022,M2,13.6,,,"8, 16, 24",8.0,256 GB,M2
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 8-Core GPU 13.6-inch (Mid 2022),5599.0,,512.0,SSD,Unknown,,1395.0,2022,M2,13.6,,,"8, 16, 24",8.0,512 GB,M2
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 8-Core GPU 13.6-inch (Mid 2022),6399.0,,1024.0,SSD,Unknown,,1550.0,2022,M2,13.6,,,"8, 16, 24",8.0,1 TB,M2
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 8-Core GPU 13.6-inch (Mid 2022),7999.0,,2048.0,SSD,Unknown,,1990.0,2022,M2,13.6,,,"8, 16, 24",8.0,2 TB,M2
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 10-Core GPU 13.6-inch (Mid 2022),5499.0,,256.0,SSD,Unknown,,1200.0,2022,M2,13.6,,,"8, 16, 24",8.0,256 GB,M2
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 10-Core GPU 13.6-inch (Mid 2022),6699.0,,512.0,SSD,Unknown,,1395.0,2022,M2,13.6,,,"8, 16, 24",8.0,512 GB,M2
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 10-Core GPU 13.6-inch (Mid 2022),6399.0,,1024.0,SSD,Unknown,,1550.0,2022,M2,13.6,,,"8, 16, 24",8.0,1 TB,M2
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 10-Core GPU 13.6-inch (Mid 2022),7999.0,,2048.0,SSD,Unknown,,2015.0,2022,M2,13.6,,,"8, 16, 24",8.0,2 TB,M2
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 10-Core GPU 15-inch (Mid 2023),6199.0,,256.0,SSD,Unknown,,1855.0,2023,M2,15.0,,,"8, 16, 24",8.0,256 GB,M2
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 10-Core GPU 15-inch (Mid 2023),6599.0,,512.0,SSD,Unknown,,2015.0,2023,M2,15.0,,,"8, 16, 24",8.0,512 GB,M2
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 10-Core GPU 15-inch (Mid 2023),7399.0,,1024.0,SSD,Unknown,,2245.0,2023,M2,15.0,,,"8, 16, 24",8.0,1 TB,M2
Machines,Mac,MacBook Air,MacBook Air M2 8-Core CPU & 10-Core GPU 15-inch (Mid 2023),8999.0,,2048.0,SSD,Unknown,,2815.0,2023,M2,15.0,,,"8, 16, 24",8.0,2 TB,M2
Machines,Mac,MacBook Air,MacBook Air M3 8-Core CPU & 8-Core GPU 13.6-inch (Early 2024),5199.0,,256.0,SSD,Unknown,,1950.0,2024,M3,13.6,,,"8, 16, 24",8.0,256 GB,M3
Machines,Mac,MacBook Air,MacBook Air M3 8-Core CPU & 10-Core GPU 13.6-inch (Early 2024),5199.0,,256.0,SSD,Unknown,,1950.0,2024,M3,13.6,,,"8, 16, 24",8.0,256 GB,M3
Machines,Mac,MacBook Air,MacBook Air M3 8-Core CPU & 10-Core GPU 13.6-inch (Early 2024),5999.0,,512.0,SSD,Unknown,,2125.0,2024,M3,13.6,,,"8, 16, 24",8.0,512 GB,M3
Machines,Mac,MacBook Air,MacBook Air M3 8-Core CPU & 10-Core GPU 13.6-inch (Early 2024),5799.0,,1024.0,SSD,Unknown,,2450.0,2024,M3,13.6,,,"8, 16, 24",8.0,1 TB,M3
Machines,Mac,MacBook Air,MacBook Air M3 8-Core CPU & 10-Core GPU 13.6-inch (Early 2024),7399.0,,2048.0,SSD,Unknown,,3125.0,2024,M3,13.6,,,"8, 16, 24",8.0,2 TB,M3
Machines,Mac,MacBook Air,MacBook Air M3 8-Core CPU & 10-Core GPU 15-inch (Early 2024),6199.0,,256.0,SSD,Unknown,,2275.0,2024,M3,15.0,,,"8, 16, 24",8.0,256 GB,M3
Machines,Mac,MacBook Air,MacBook Air M3 8-Core CPU & 10-Core GPU 15-inch (Early 2024),6099.0,,512.0,SSD,Unknown,,2500.0,2024,M3,15.0,,,"8, 16, 24",8.0,512 GB,M3
Machines,Mac,MacBook Air,MacBook Air M3 8-Core CPU & 10-Core GPU 15-inch (Early 2024),6899.0,,1024.0,SSD,Unknown,,3075.0,2024,M3,15.0,,,"8, 16, 24",8.0,1 TB,M3
Machines,Mac,MacBook Air,MacBook Air M3 8-Core CPU & 10-Core GPU 15-inch (Early 2024),8499.0,,2048.0,SSD,Unknown,,3475.0,2024,M3,15.0,,,"8, 16, 24",8.0,2 TB,M3
Machines,Mac,MacBook Air,MacBook Air M4 10-Core CPU & 8-Core GPU 13-inch (Early 2025),4499.0,,256.0,SSD,Unknown,,2250.0,2025,M4,13.0,,,"16, 24, 32",16.0,256 GB,M4
Machines,Mac,MacBook Air,MacBook Air M4 10-Core CPU & 10-Core GPU 13-inch (Early 2025),5349.0,,256.0,SSD,Unknown,,2450.0,2025,M4,13.0,,,"16, 24, 32",16.0,256 GB,M4
Machines,Mac,MacBook Air,MacBook Air M4 10-Core CPU & 10-Core GPU 13-inch (Early 2025),4799.0,,512.0,SSD,Unknown,,2675.0,2025,M4,13.0,,,"16, 24, 32",16.0,512 GB,M4
Machines,Mac,MacBook Air,MacBook Air M4 10-Core CPU & 10-Core GPU 13-inch (Early 2025),5599.0,,1024.0,SSD,Unknown,,3125.0,2025,M4,13.0,,,"16, 24, 32",16.0,1 TB,M4
Machines,Mac,MacBook Air,MacBook Air M4 10-Core CPU & 10-Core GPU 13-inch (Early 2025),7199.0,,2048.0,SSD,Unknown,,4000.0,2025,M4,13.0,,,"16, 24, 32",16.0,2 TB,M4
Machines,Mac,MacBook Air,MacBook Air M4 10-Core CPU & 10-Core GPU 15-inch (Early 2025),5499.0,,256.0,SSD,Unknown,,2750.0,2025,M4,15.0,,,"16, 24, 32",16.0,256 GB,M4
Machines,Mac,MacBook Air,MacBook Air M4 10-Core CPU & 10-Core GPU 15-inch (Early 2025),5499.0,,512.0,SSD,Unknown,,2975.0,2025,M4,15.0,,,"16, 24, 32",16.0,512 GB,M4
Machines,Mac,MacBook Air,MacBook Air M4 10-Core CPU & 10-Core GPU 15-inch (Early 2025),6299.0,,1024.0,SSD,Unknown,,3600.0,2025,M4,15.0,,,"16, 24, 32",16.0,1 TB,M4
Machines,Mac,MacBook Air,MacBook Air M4 10-Core CPU & 10-Core GPU 15-inch (Early 2025),7899.0,,2048.0,SSD,Unknown,,4400.0,2025,M4,15.0,,,"16, 24, 32",16.0,2 TB,M4
Machines,Mac,MacBook Pro,MacBook Pro i5 2.0GHz 13-inch (Late 2016),6299.0,,256.0,SSD,Unknown,,250.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 2.0GHz 13-inch (Late 2016),6299.0,,512.0,SSD,Unknown,,275.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 2.0GHz 13-inch (Late 2016),7099.0,,1024.0,SSD,Unknown,,300.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Late 2016),7599.0,,256.0,SSD,Unknown,,350.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Late 2016),8399.0,,512.0,SSD,Unknown,,400.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Late 2016),8399.0,,1024.0,SSD,Unknown,,400.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Late 2016),8059.0,,256.0,SSD,Unknown,,400.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Late 2016),8059.0,,512.0,SSD,Unknown,,400.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Late 2016),8859.0,,1024.0,SSD,Unknown,,400.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.4GHz 13-inch (Late 2016),7679.0,,256.0,SSD,Unknown,,300.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.4GHz 13-inch (Late 2016),7679.0,,512.0,SSD,Unknown,,350.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.4GHz 13-inch (Late 2016),8479.0,,1024.0,SSD,Unknown,,400.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),10199.0,,256.0,SSD,Unknown,,650.0,2016,Intel Core i7,15.0,,,16,16.0,256 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),11539.0,,512.0,SSD,Unknown,,675.0,2016,Intel Core i7,15.0,,,16,16.0,512 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),12919.0,,1024.0,SSD,Unknown,,700.0,2016,Intel Core i7,15.0,,,16,16.0,1 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),14619.0,,2048.0,SSD,Unknown,,750.0,2016,Intel Core i7,15.0,,,16,16.0,2 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),11999.0,,256.0,SSD,Unknown,,650.0,2016,Intel Core i7,15.0,,,16,16.0,256 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),11999.0,,512.0,SSD,Unknown,,675.0,2016,Intel Core i7,15.0,,,16,16.0,512 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),12799.0,,1024.0,SSD,Unknown,,700.0,2016,Intel Core i7,15.0,,,16,16.0,1 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),14999.0,,2048.0,SSD,Unknown,,750.0,2016,Intel Core i7,15.0,,,16,16.0,2 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),11539.0,,256.0,SSD,Unknown,,650.0,2016,Intel Core i7,15.0,,,16,16.0,256 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),11539.0,,512.0,SSD,Unknown,,675.0,2016,Intel Core i7,15.0,,,16,16.0,512 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),12919.0,,1024.0,SSD,Unknown,,700.0,2016,Intel Core i7,15.0,,,16,16.0,1 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),14999.0,,2048.0,SSD,Unknown,,750.0,2016,Intel Core i7,15.0,,,16,16.0,2 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),8979.0,,256.0,SSD,Unknown,,400.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),8979.0,,512.0,SSD,Unknown,,400.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),9779.0,,1024.0,SSD,Unknown,,400.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2017),5999.0,,128.0,SSD,Unknown,,300.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,128 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2017),5999.0,,256.0,SSD,Unknown,,425.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2017),6899.0,,512.0,SSD,Unknown,,450.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2017),6899.0,,1024.0,SSD,Unknown,,500.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Mid 2017),7999.0,,256.0,SSD,Unknown,,450.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Mid 2017),7999.0,,512.0,SSD,Unknown,,475.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Mid 2017),8899.0,,1024.0,SSD,Unknown,,550.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 3.3GHz 13-inch (Mid 2017),8459.0,,256.0,SSD,Unknown,,450.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 3.3GHz 13-inch (Mid 2017),8459.0,,512.0,SSD,Unknown,,475.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i5 3.3GHz 13-inch (Mid 2017),9359.0,,1024.0,SSD,Unknown,,550.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Machines,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 13-inch (Mid 2017),7379.0,,128.0,SSD,Unknown,,300.0,2017,Intel Core i7,13.0,,,"8, 16",8.0,128 GB,Unknown
