Provider,Device,Sub-device,Standardized Model,Specification,Storage (GB),Storage Type,Connectivity,Material,Max. Trade-In Value (RM)
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Max 10-Core CPU & 24-Core GPU (2021),,2 TB,SSD,,,3090
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Max 10-Core CPU & 24-Core GPU (2021),,4 TB,SSD,,,3590
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Max 10-Core CPU & 24-Core GPU (2021),,8 TB,SSD,,,4610
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Max 10-Core CPU & 32-Core GPU (2021),,512 GB,SSD,,,2720
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Max 10-Core CPU & 32-Core GPU (2021),,1 TB,SSD,,,2920
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Max 10-Core CPU & 32-Core GPU (2021),,2 TB,SSD,,,3260
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Max 10-Core CPU & 32-Core GPU (2021),,4 TB,SSD,,,3800
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Max 10-Core CPU & 32-Core GPU (2021),,8 TB,SSD,,,4770
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Pro 10-Core CPU & 16-Core GPU (2021),,512 GB,SSD,,,2150
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Pro 10-Core CPU & 16-Core GPU (2021),,1 TB,SSD,,,2320
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Pro 10-Core CPU & 16-Core GPU (2021),,2 TB,SSD,,,2680
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Pro 10-Core CPU & 16-Core GPU (2021),,4 TB,SSD,,,3100
UR,Mac,MacBook Pro,MacBook Pro 16-inch M1 Pro 10-Core CPU & 16-Core GPU (2021),,8 TB,SSD,,,3400
UR,Mac,MacBook Pro,MacBook Pro i5 1.4GHz 13-inch (Mid 2019),,128 GB,SSD,,,420
UR,Mac,MacBook Pro,MacBook Pro i5 1.4GHz 13-inch (Mid 2019),,256 GB,SSD,,,520
UR,Mac,MacBook Pro,MacBook Pro i5 1.4GHz 13-inch (Mid 2019),,512 GB,SSD,,,570
UR,Mac,MacBook Pro,MacBook Pro i5 1.4GHz 13-inch (Mid 2019),,1 TB,SSD,,,640
UR,Mac,MacBook Pro,MacBook Pro i5 1.4GHz 13-inch (Mid 2019),,2 TB,SSD,,,690
UR,Mac,MacBook Pro,MacBook Pro i5 1.4GHz 13-inch (Mid 2020),,256 GB,SSD,,,660
UR,Mac,MacBook Pro,MacBook Pro i5 1.4GHz 13-inch (Mid 2020),,512 GB,SSD,,,710
UR,Mac,MacBook Pro,MacBook Pro i5 1.4GHz 13-inch (Mid 2020),,1 TB,SSD,,,760
UR,Mac,MacBook Pro,MacBook Pro i5 1.4GHz 13-inch (Mid 2020),,2 TB,SSD,,,780
UR,Mac,MacBook Pro,MacBook Pro i5 2.0GHz 13-inch (Late 2016),,256 GB,SSD,,,250
UR,Mac,MacBook Pro,MacBook Pro i5 2.0GHz 13-inch (Late 2016),,512 GB,SSD,,,300
UR,Mac,MacBook Pro,MacBook Pro i5 2.0GHz 13-inch (Late 2016),,1 TB,SSD,,,350
UR,Mac,MacBook Pro,MacBook Pro i5 2.0GHz 13-inch (Mid 2020),,512 GB,SSD,,,760
UR,Mac,MacBook Pro,MacBook Pro i5 2.0GHz 13-inch (Mid 2020),,1 TB,SSD,,,830
UR,Mac,MacBook Pro,MacBook Pro i5 2.0GHz 13-inch (Mid 2020),,2 TB,SSD,,,920
UR,Mac,MacBook Pro,MacBook Pro i5 2.0GHz 13-inch (Mid 2020),,4 TB,SSD,,,1050
UR,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2017),,128 GB,SSD,,,350
UR,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2017),,256 GB,SSD,,,450
UR,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2017),,512 GB,SSD,,,500
UR,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2017),,1 TB,SSD,,,550
UR,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2018),,256 GB,SSD,,,500
UR,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2018),,512 GB,SSD,,,600
UR,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2018),,1 TB,SSD,,,700
UR,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2018),,2 TB,SSD,,,770
UR,Mac,MacBook Pro,MacBook Pro i5 2.4GHz 13-inch (Mid 2019),,256 GB,SSD,,,690
UR,Mac,MacBook Pro,MacBook Pro i5 2.4GHz 13-inch (Mid 2019),,512 GB,SSD,,,700
UR,Mac,MacBook Pro,MacBook Pro i5 2.4GHz 13-inch (Mid 2019),,1 TB,SSD,,,730
UR,Mac,MacBook Pro,MacBook Pro i5 2.4GHz 13-inch (Mid 2019),,2 TB,SSD,,,760
UR,Mac,MacBook Pro,MacBook Pro i5 2.7GHz 13-inch (Early 2015),,128 GB,SSD,,,80
UR,Mac,MacBook Pro,MacBook Pro i5 2.7GHz 13-inch (Early 2015),,256 GB,SSD,,,80
UR,Mac,MacBook Pro,MacBook Pro i5 2.7GHz 13-inch (Early 2015),,512 GB,SSD,,,120
UR,Mac,MacBook Pro,MacBook Pro i5 2.7GHz 13-inch (Early 2015),,1 TB,SSD,,,120
UR,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Early 2015),,128 GB,SSD,,,120
UR,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Early 2015),,256 GB,SSD,,,120
UR,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Early 2015),,512 GB,SSD,,,120
UR,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Early 2015),,1 TB,SSD,,,120
UR,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Late 2016),,256 GB,SSD,,,400
UR,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Late 2016),,512 GB,SSD,,,450
UR,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Late 2016),,1 TB,SSD,,,460
UR,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Late 2016),,256 GB,SSD,,,470
UR,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Late 2016),,512 GB,SSD,,,480
UR,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Late 2016),,1 TB,SSD,,,490
UR,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Mid 2017),,256 GB,SSD,,,500
UR,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Mid 2017),,512 GB,SSD,,,530
UR,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Mid 2017),,1 TB,SSD,,,600
UR,Mac,MacBook Pro,MacBook Pro i5 3.3GHz 13-inch (Mid 2017),,256 GB,SSD,,,500
UR,Mac,MacBook Pro,MacBook Pro i5 3.3GHz 13-inch (Mid 2017),,512 GB,SSD,,,530
UR,Mac,MacBook Pro,MacBook Pro i5 3.3GHz 13-inch (Mid 2017),,1 TB,SSD,,,600
UR,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2019),,128 GB,SSD,,,500
UR,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2019),,256 GB,SSD,,,570
UR,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2019),,512 GB,SSD,,,610
UR,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2019),,1 TB,SSD,,,690
UR,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2019),,2 TB,SSD,,,730
UR,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2020),,256 GB,SSD,,,780
UR,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2020),,512 GB,SSD,,,790
UR,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2020),,1 TB,SSD,,,830
UR,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2020),,2 TB,SSD,,,920
UR,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2015),,256 GB,SSD,,,200
UR,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2015),,512 GB,SSD,,,200
UR,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2015),,1 TB,SSD,,,200
UR,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2018),,256 GB,SSD,,,910
UR,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2018),,512 GB,SSD,,,920
UR,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2018),,1 TB,SSD,,,960
UR,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2018),,2 TB,SSD,,,1110
UR,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2018),,4 TB,SSD,,,1210
UR,Mac,MacBook Pro,MacBook Pro i7 2.3GHz 13-inch (Mid 2020),,512 GB,SSD,,,780
UR,Mac,MacBook Pro,MacBook Pro i7 2.3GHz 13-inch (Mid 2020),,1 TB,SSD,,,880
UR,Mac,MacBook Pro,MacBook Pro i7 2.3GHz 13-inch (Mid 2020),,2 TB,SSD,,,960
UR,Mac,MacBook Pro,MacBook Pro i7 2.3GHz 13-inch (Mid 2020),,4 TB,SSD,,,1100
UR,Mac,MacBook Pro,MacBook Pro i7 2.4GHz 13-inch (Late 2016),,256 GB,SSD,,,360
UR,Mac,MacBook Pro,MacBook Pro i7 2.4GHz 13-inch (Late 2016),,512 GB,SSD,,,400
UR,Mac,MacBook Pro,MacBook Pro i7 2.4GHz 13-inch (Late 2016),,1 TB,SSD,,,450
UR,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 13-inch (Mid 2017),,128 GB,SSD,,,360
UR,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 13-inch (Mid 2017),,256 GB,SSD,,,500
UR,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 13-inch (Mid 2017),,512 GB,SSD,,,550
UR,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 13-inch (Mid 2017),,1 TB,SSD,,,600
UR,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 15-inch (Mid 2015),,256 GB,SSD,,,200
UR,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 15-inch (Mid 2015),,512 GB,SSD,,,240
UR,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 15-inch (Mid 2015),,1 TB,SSD,,,250
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),,256 GB,SSD,,,600
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),,512 GB,SSD,,,700
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),,1 TB,SSD,,,770
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),,2 TB,SSD,,,820
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2018),,256 GB,SSD,,,800
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2018),,512 GB,SSD,,,900
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2018),,1 TB,SSD,,,950
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2018),,2 TB,SSD,,,1050
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2018),,4 TB,SSD,,,1150
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2019),,256 GB,SSD,,,1030
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2019),,512 GB,SSD,,,1070
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2019),,1 TB,SSD,,,1150
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2019),,2 TB,SSD,,,1270
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2019),,4 TB,SSD,,,1370
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 16-inch (Late 2019),,512 GB,SSD,,,1100
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 16-inch (Late 2019),,1 TB,SSD,,,1190
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 16-inch (Late 2019),,2 TB,SSD,,,1290
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 16-inch (Late 2019),,4 TB,SSD,,,1380
UR,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 16-inch (Late 2019),,8 TB,SSD,,,1500
UR,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 13-inch (Mid 2018),,256 GB,SSD,,,700
UR,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 13-inch (Mid 2018),,512 GB,SSD,,,720
UR,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 13-inch (Mid 2018),,1 TB,SSD,,,770
UR,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 13-inch (Mid 2018),,2 TB,SSD,,,820
UR,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),,256 GB,SSD,,,700
UR,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),,512 GB,SSD,,,720
UR,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),,1 TB,SSD,,,770
UR,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),,2 TB,SSD,,,820
UR,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 13-inch (Mid 2019),,256 GB,SSD,,,730
UR,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 13-inch (Mid 2019),,512 GB,SSD,,,760
UR,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 13-inch (Mid 2019),,1 TB,SSD,,,770
UR,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 13-inch (Mid 2019),,2 TB,SSD,,,830
UR,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2015),,256 GB,SSD,,,240
UR,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2015),,512 GB,SSD,,,250
UR,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2015),,1 TB,SSD,,,290
UR,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2017),,256 GB,SSD,,,790
UR,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2017),,512 GB,SSD,,,820
UR,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2017),,1 TB,SSD,,,840
UR,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2017),,2 TB,SSD,,,890
UR,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),,256 GB,SSD,,,700
UR,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),,512 GB,SSD,,,720
UR,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),,1 TB,SSD,,,770
UR,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),,2 TB,SSD,,,820
UR,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Mid 2017),,256 GB,SSD,,,800
UR,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Mid 2017),,512 GB,SSD,,,820
UR,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Mid 2017),,1 TB,SSD,,,840
UR,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Mid 2017),,2 TB,SSD,,,900
UR,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),,128 GB,SSD,,,120
UR,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),,256 GB,SSD,,,120
UR,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),,512 GB,SSD,,,150
UR,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),,1 TB,SSD,,,150
UR,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),,256 GB,SSD,,,800
UR,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),,512 GB,SSD,,,820
UR,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),,1 TB,SSD,,,840
UR,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),,2 TB,SSD,,,890
UR,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),,256 GB,SSD,,,450
UR,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),,512 GB,SSD,,,460
UR,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),,1 TB,SSD,,,470
UR,Mac,MacBook Pro,MacBook Pro i7 3.5GHz 13-inch (Mid 2017),,256 GB,SSD,,,720
UR,Mac,MacBook Pro,MacBook Pro i7 3.5GHz 13-inch (Mid 2017),,512 GB,SSD,,,800
UR,Mac,MacBook Pro,MacBook Pro i7 3.5GHz 13-inch (Mid 2017),,1 TB,SSD,,,840
UR,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),,256 GB,SSD,,,1030
UR,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),,512 GB,SSD,,,1100
UR,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),,1 TB,SSD,,,1290
UR,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),,2 TB,SSD,,,1390
UR,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),,4 TB,SSD,,,1510
UR,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),,1 TB,SSD,,,1280
UR,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),,2 TB,SSD,,,1380
UR,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),,4 TB,SSD,,,1560
UR,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),,8 TB,SSD,,,1570
UR,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),,256 GB,SSD,,,1030
UR,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),,512 GB,SSD,,,1180
UR,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),,1 TB,SSD,,,1290
UR,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),,2 TB,SSD,,,1390
UR,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),,4 TB,SSD,,,1510
UR,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 16-inch (Late 2019),,512 GB,SSD,,,1190
UR,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 16-inch (Late 2019),,1 TB,SSD,,,1410
UR,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 16-inch (Late 2019),,2 TB,SSD,,,1480
UR,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 16-inch (Late 2019),,4 TB,SSD,,,1600
UR,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 16-inch (Late 2019),,8 TB,SSD,,,1740
UR,Mac,MacBook Pro,MacBook Pro i9 2.9GHz 15-inch (Mid 2018),,256 GB,SSD,,,910
UR,Mac,MacBook Pro,MacBook Pro i9 2.9GHz 15-inch (Mid 2018),,512 GB,SSD,,,960
UR,Mac,MacBook Pro,MacBook Pro i9 2.9GHz 15-inch (Mid 2018),,1 TB,SSD,,,1040
UR,Mac,MacBook Pro,MacBook Pro i9 2.9GHz 15-inch (Mid 2018),,2 TB,SSD,,,1130
UR,Mac,MacBook Pro,MacBook Pro i9 2.9GHz 15-inch (Mid 2018),,4 TB,SSD,,,1230
UR,Mac,MacBook Pro,MacBook Pro M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),,256 GB,SSD,,,910
UR,Mac,MacBook Pro,MacBook Pro M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),,512 GB,SSD,,,960
UR,Mac,MacBook Pro,MacBook Pro M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),,1 TB,SSD,,,1030
UR,Mac,MacBook Pro,MacBook Pro M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),,2 TB,SSD,,,1150
UR,Mac,MacBook Pro,MacBook Pro M2 8-Core CPU & 10-Core GPU 13-inch (Mid 2022),,256 GB,SSD,,,1400
UR,Mac,MacBook Pro,MacBook Pro M2 8-Core CPU & 10-Core GPU 13-inch (Mid 2022),,512 GB,SSD,,,1680
UR,Mac,MacBook Pro,MacBook Pro M2 8-Core CPU & 10-Core GPU 13-inch (Mid 2022),,1 TB,SSD,,,1900
UR,Mac,MacBook Pro,MacBook Pro M2 8-Core CPU & 10-Core GPU 13-inch (Mid 2022),,2 TB,SSD,,,2260
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 14-inch (Early 2023),,512 GB,SSD,,,2910
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 14-inch (Early 2023),,1 TB,SSD,,,2940
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 14-inch (Early 2023),,2 TB,SSD,,,3950
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 14-inch (Early 2023),,4 TB,SSD,,,4460
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 14-inch (Early 2023),,8 TB,SSD,,,5630
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 16-inch (Early 2023),,512 GB,SSD,,,3540
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 16-inch (Early 2023),,1 TB,SSD,,,3720
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 16-inch (Early 2023),,2 TB,SSD,,,4040
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 16-inch (Early 2023),,4 TB,SSD,,,4670
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 16-inch (Early 2023),,8 TB,SSD,,,5920
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 14-inch (Early 2023),,512 GB,SSD,,,3360
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 14-inch (Early 2023),,1 TB,SSD,,,3640
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 14-inch (Early 2023),,2 TB,SSD,,,4120
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 14-inch (Early 2023),,4 TB,SSD,,,4800
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 14-inch (Early 2023),,8 TB,SSD,,,6030
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 16-inch (Early 2023),,512 GB,SSD,,,3700
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 16-inch (Early 2023),,1 TB,SSD,,,3800
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 16-inch (Early 2023),,2 TB,SSD,,,4460
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 16-inch (Early 2023),,4 TB,SSD,,,4870
UR,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 16-inch (Early 2023),,8 TB,SSD,,,6330
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 10-Core CPU & 16-Core GPU 14-inch (Early 2023),,512 GB,SSD,,,2490
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 10-Core CPU & 16-Core GPU 14-inch (Early 2023),,1 TB,SSD,,,2650
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 10-Core CPU & 16-Core GPU 14-inch (Early 2023),,2 TB,SSD,,,2930
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 10-Core CPU & 16-Core GPU 14-inch (Early 2023),,4 TB,SSD,,,3370
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 10-Core CPU & 16-Core GPU 14-inch (Early 2023),,8 TB,SSD,,,4290
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 14-inch (Early 2023),,512 GB,SSD,,,2530
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 14-inch (Early 2023),,1 TB,SSD,,,2650
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 14-inch (Early 2023),,2 TB,SSD,,,3250
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 14-inch (Early 2023),,4 TB,SSD,,,3840
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 14-inch (Early 2023),,8 TB,SSD,,,4780
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 16-inch (Early 2023),,512 GB,SSD,,,2950
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 16-inch (Early 2023),,1 TB,SSD,,,3160
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 16-inch (Early 2023),,2 TB,SSD,,,3540
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 16-inch (Early 2023),,4 TB,SSD,,,4330
UR,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 16-inch (Early 2023),,8 TB,SSD,,,5570
UR,Mac,MacBook Pro,MacBook Pro M3 8-Core CPU & 10-Core GPU 14-inch (Late 2023),,512 GB,SSD,,,2560
UR,Mac,MacBook Pro,MacBook Pro M3 8-Core CPU & 10-Core GPU 14-inch (Late 2023),,1 TB,SSD,,,2820
UR,Mac,MacBook Pro,MacBook Pro M3 8-Core CPU & 10-Core GPU 14-inch (Late 2023),,2 TB,SSD,,,3550
UR,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 14-inch (Late 2023),,512 GB,SSD,,,4640
UR,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 14-inch (Late 2023),,1 TB,SSD,,,4830
UR,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 14-inch (Late 2023),,2 TB,SSD,,,5260
UR,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 14-inch (Late 2023),,4 TB,SSD,,,6450
UR,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 14-inch (Late 2023),,8 TB,SSD,,,7450
