Collection Date,Pricing Category,Provider,Device,Model,Specification,Max. Trade-In Value (RM),Standardized Model,Model_Year,Device Type,Model.1,Generation,Year,Screen Size (inch),Clock Speed,Chipset,RAM (GB),Storage (GB),Storage Type,Connectivity,Model Number
,Retailer Trade-in,Machines,iPad,iPad Pro 4 (12.9-inch),6GB/1TB Wi-Fi,1275,iPad Pro 4 (12.9-inch),2020.0,iPad,iPad Pro,4.0,,12.9,,,6.0,1024.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,iPad Pro 4 (12.9-inch),6GB/128GB Wi-Fi + Cellular,1050,iPad Pro 4 (12.9-inch),2020.0,iPad,iPad Pro,4.0,,12.9,,,6.0,128.0,,Cellular,
,Retailer Trade-in,Machines,iPad,iPad Pro 4 (12.9-inch),6GB/256GB Wi-Fi + Cellular,1175,iPad Pro 4 (12.9-inch),2020.0,iPad,iPad Pro,4.0,,12.9,,,6.0,256.0,,Cellular,
,Retailer Trade-in,Machines,iPad,iPad Pro 4 (12.9-inch),6GB/512GB Wi-Fi + Cellular,1325,iPad Pro 4 (12.9-inch),2020.0,iPad,iPad Pro,4.0,,12.9,,,6.0,512.0,,Cellular,
,Retailer Trade-in,Machines,iPad,iPad Pro 4 (12.9-inch),6GB/1TB Wi-Fi + Cellular,1400,iPad Pro 4 (12.9-inch),2020.0,iPad,iPad Pro,4.0,,12.9,,,6.0,1024.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M1 (2021, 3rd Gen)",8GB/128GB Wi-Fi,975,"iPad Pro 11-inch M1 (2021, 3rd Gen)",2021.0,iPad,iPad Pro,3.0,2021,11.0,,M1,8.0,128.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M1 (2021, 3rd Gen)",8GB/256GB Wi-Fi,1150,"iPad Pro 11-inch M1 (2021, 3rd Gen)",2021.0,iPad,iPad Pro,3.0,2021,11.0,,M1,8.0,256.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M1 (2021, 3rd Gen)",8GB/512GB Wi-Fi,1275,"iPad Pro 11-inch M1 (2021, 3rd Gen)",2021.0,iPad,iPad Pro,3.0,2021,11.0,,M1,8.0,512.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M1 (2021, 3rd Gen)",16GB/1TB Wi-Fi,1325,"iPad Pro 11-inch M1 (2021, 3rd Gen)",2021.0,iPad,iPad Pro,3.0,2021,11.0,,M1,16.0,1024.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M1 (2021, 3rd Gen)",16GB/2TB Wi-Fi,1525,"iPad Pro 11-inch M1 (2021, 3rd Gen)",2021.0,iPad,iPad Pro,3.0,2021,11.0,,M1,16.0,2048.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M1 (2021, 3rd Gen)",8GB/128GB Wi-Fi + Cellular,1075,"iPad Pro 11-inch M1 (2021, 3rd Gen)",2021.0,iPad,iPad Pro,3.0,2021,11.0,,M1,8.0,128.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M1 (2021, 3rd Gen)",8GB/256GB Wi-Fi + Cellular,1275,"iPad Pro 11-inch M1 (2021, 3rd Gen)",2021.0,iPad,iPad Pro,3.0,2021,11.0,,M1,8.0,256.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M1 (2021, 3rd Gen)",8GB/512GB Wi-Fi + Cellular,1425,"iPad Pro 11-inch M1 (2021, 3rd Gen)",2021.0,iPad,iPad Pro,3.0,2021,11.0,,M1,8.0,512.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M1 (2021, 3rd Gen)",16GB/1TB Wi-Fi + Cellular,1525,"iPad Pro 11-inch M1 (2021, 3rd Gen)",2021.0,iPad,iPad Pro,3.0,2021,11.0,,M1,16.0,1024.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M1 (2021, 3rd Gen)",16GB/2TB Wi-Fi + Cellular,1700,"iPad Pro 11-inch M1 (2021, 3rd Gen)",2021.0,iPad,iPad Pro,3.0,2021,11.0,,M1,16.0,2048.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 5 (12.9-inch, M1)",8GB/128GB Wi-Fi,1150,"iPad Pro 5 (12.9-inch, M1)",2021.0,iPad,iPad Pro,5.0,,12.9,,M1,8.0,128.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 5 (12.9-inch, M1)",8GB/256GB Wi-Fi,1250,"iPad Pro 5 (12.9-inch, M1)",2021.0,iPad,iPad Pro,5.0,,12.9,,M1,8.0,256.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 5 (12.9-inch, M1)",8GB/512GB Wi-Fi,1350,"iPad Pro 5 (12.9-inch, M1)",2021.0,iPad,iPad Pro,5.0,,12.9,,M1,8.0,512.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 5 (12.9-inch, M1)",16GB/1TB Wi-Fi,1475,"iPad Pro 5 (12.9-inch, M1)",2021.0,iPad,iPad Pro,5.0,,12.9,,M1,16.0,1024.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 5 (12.9-inch, M1)",16GB/2TB Wi-Fi,1700,"iPad Pro 5 (12.9-inch, M1)",2021.0,iPad,iPad Pro,5.0,,12.9,,M1,16.0,2048.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 5 (12.9-inch, M1)",8GB/128GB Wi-Fi + Cellular,1225,"iPad Pro 5 (12.9-inch, M1)",2021.0,iPad,iPad Pro,5.0,,12.9,,M1,8.0,128.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 5 (12.9-inch, M1)",8GB/256GB Wi-Fi + Cellular,1325,"iPad Pro 5 (12.9-inch, M1)",2021.0,iPad,iPad Pro,5.0,,12.9,,M1,8.0,256.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 5 (12.9-inch, M1)",8GB/512GB Wi-Fi + Cellular,1475,"iPad Pro 5 (12.9-inch, M1)",2021.0,iPad,iPad Pro,5.0,,12.9,,M1,8.0,512.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 5 (12.9-inch, M1)",16GB/1TB Wi-Fi + Cellular,1625,"iPad Pro 5 (12.9-inch, M1)",2021.0,iPad,iPad Pro,5.0,,12.9,,M1,16.0,1024.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 5 (12.9-inch, M1)",16GB/2TB Wi-Fi + Cellular,1775,"iPad Pro 5 (12.9-inch, M1)",2021.0,iPad,iPad Pro,5.0,,12.9,,M1,16.0,2048.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M2 (2022, 4th Gen)",8GB/128GB Wi-Fi,1175,"iPad Pro 11-inch M2 (2022, 4th Gen)",2022.0,iPad,iPad Pro,4.0,2022,11.0,,M2,8.0,128.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M2 (2022, 4th Gen)",8GB/256GB Wi-Fi,1325,"iPad Pro 11-inch M2 (2022, 4th Gen)",2022.0,iPad,iPad Pro,4.0,2022,11.0,,M2,8.0,256.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M2 (2022, 4th Gen)",8GB/512GB Wi-Fi,1525,"iPad Pro 11-inch M2 (2022, 4th Gen)",2022.0,iPad,iPad Pro,4.0,2022,11.0,,M2,8.0,512.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M2 (2022, 4th Gen)",16GB/1TB Wi-Fi,1650,"iPad Pro 11-inch M2 (2022, 4th Gen)",2022.0,iPad,iPad Pro,4.0,2022,11.0,,M2,16.0,1024.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M2 (2022, 4th Gen)",16GB/2TB Wi-Fi,1900,"iPad Pro 11-inch M2 (2022, 4th Gen)",2022.0,iPad,iPad Pro,4.0,2022,11.0,,M2,16.0,2048.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M2 (2022, 4th Gen)",8GB/128GB Wi-Fi + Cellular,1350,"iPad Pro 11-inch M2 (2022, 4th Gen)",2022.0,iPad,iPad Pro,4.0,2022,11.0,,M2,8.0,128.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M2 (2022, 4th Gen)",8GB/256GB Wi-Fi + Cellular,1475,"iPad Pro 11-inch M2 (2022, 4th Gen)",2022.0,iPad,iPad Pro,4.0,2022,11.0,,M2,8.0,256.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M2 (2022, 4th Gen)",8GB/512GB Wi-Fi + Cellular,1650,"iPad Pro 11-inch M2 (2022, 4th Gen)",2022.0,iPad,iPad Pro,4.0,2022,11.0,,M2,8.0,512.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M2 (2022, 4th Gen)",16GB/1TB Wi-Fi + Cellular,1750,"iPad Pro 11-inch M2 (2022, 4th Gen)",2022.0,iPad,iPad Pro,4.0,2022,11.0,,M2,16.0,1024.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M2 (2022, 4th Gen)",16GB/2TB Wi-Fi + Cellular,2025,"iPad Pro 11-inch M2 (2022, 4th Gen)",2022.0,iPad,iPad Pro,4.0,2022,11.0,,M2,16.0,2048.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",8GB/128GB Wi-Fi,1400,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,8.0,128.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",8GB/256GB Wi-Fi,1500,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,8.0,256.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",8GB/512GB Wi-Fi,1625,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,8.0,512.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",16GB/1TB Wi-Fi,1825,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,16.0,1024.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",16GB/2TB Wi-Fi,2025,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,16.0,2048.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",8GB/128GB Wi-Fi + Cellular,1525,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,8.0,128.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",8GB/256GB Wi-Fi + Cellular,1650,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,8.0,256.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",8GB/512GB Wi-Fi + Cellular,1800,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,8.0,512.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",16GB/1TB Wi-Fi + Cellular,1875,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,16.0,1024.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",16GB/2TB Wi-Fi + Cellular,2075,"iPad Pro 12.9-inch M2 (2022, 6th Gen)",2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,16.0,2048.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M4 (2024, 5th Gen)",8GB/256GB Wi-Fi,1750,"iPad Pro 11-inch M4 (2024, 5th Gen)",2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,8.0,256.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M4 (2024, 5th Gen)",8GB/512GB Wi-Fi,2125,"iPad Pro 11-inch M4 (2024, 5th Gen)",2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,8.0,512.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M4 (2024, 5th Gen)",16GB/1TB Wi-Fi,2625,"iPad Pro 11-inch M4 (2024, 5th Gen)",2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,16.0,1024.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M4 (2024, 5th Gen)",16GB/2TB Wi-Fi,3150,"iPad Pro 11-inch M4 (2024, 5th Gen)",2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,16.0,2048.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M4 (2024, 5th Gen)",8GB/256GB Wi-Fi + Cellular,2050,"iPad Pro 11-inch M4 (2024, 5th Gen)",2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,8.0,256.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M4 (2024, 5th Gen)",8GB/512GB Wi-Fi + Cellular,2375,"iPad Pro 11-inch M4 (2024, 5th Gen)",2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,8.0,512.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M4 (2024, 5th Gen)",16GB/1TB Wi-Fi + Cellular,2900,"iPad Pro 11-inch M4 (2024, 5th Gen)",2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,16.0,1024.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 11-inch M4 (2024, 5th Gen)",16GB/2TB Wi-Fi + Cellular,3450,"iPad Pro 11-inch M4 (2024, 5th Gen)",2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,16.0,2048.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 13-inch M4 (2024, 7th Gen)",8GB/256GB Wi-Fi,2175,"iPad Pro 13-inch M4 (2024, 7th Gen)",2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,8.0,256.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 13-inch M4 (2024, 7th Gen)",8GB/512GB Wi-Fi,2600,"iPad Pro 13-inch M4 (2024, 7th Gen)",2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,8.0,512.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 13-inch M4 (2024, 7th Gen)",16GB/1TB Wi-Fi,3175,"iPad Pro 13-inch M4 (2024, 7th Gen)",2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,16.0,1024.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 13-inch M4 (2024, 7th Gen)",16GB/2TB Wi-Fi,3725,"iPad Pro 13-inch M4 (2024, 7th Gen)",2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,16.0,2048.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,"iPad Pro 13-inch M4 (2024, 7th Gen)",8GB/256GB Wi-Fi + Cellular,2575,"iPad Pro 13-inch M4 (2024, 7th Gen)",2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,8.0,256.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 13-inch M4 (2024, 7th Gen)",8GB/512GB Wi-Fi + Cellular,2950,"iPad Pro 13-inch M4 (2024, 7th Gen)",2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,8.0,512.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 13-inch M4 (2024, 7th Gen)",16GB/1TB Wi-Fi + Cellular,3550,"iPad Pro 13-inch M4 (2024, 7th Gen)",2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,16.0,1024.0,,Cellular,
,Retailer Trade-in,Machines,iPad,"iPad Pro 13-inch M4 (2024, 7th Gen)",16GB/2TB Wi-Fi + Cellular,4100,"iPad Pro 13-inch M4 (2024, 7th Gen)",2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,16.0,2048.0,,Cellular,
,Retailer Trade-in,Machines,iPad,iPad Pro 11-inch M5 (2025),12GB/256GB Wi-Fi,2550,iPad Pro 11-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,11.0,,,12.0,256.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,iPad Pro 11-inch M5 (2025),12GB/512GB Wi-Fi,3100,iPad Pro 11-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,11.0,,,12.0,512.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,iPad Pro 11-inch M5 (2025),16GB/1TB Wi-Fi,3950,iPad Pro 11-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,11.0,,,16.0,1024.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,iPad Pro 11-inch M5 (2025),16GB/2TB Wi-Fi,4950,iPad Pro 11-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,11.0,,,16.0,2048.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,iPad Pro 11-inch M5 (2025),12GB/256GB Wi-Fi + Cellular,3100,iPad Pro 11-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,11.0,,,12.0,256.0,,Cellular,
,Retailer Trade-in,Machines,iPad,iPad Pro 11-inch M5 (2025),12GB/512GB Wi-Fi + Cellular,3575,iPad Pro 11-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,11.0,,,12.0,512.0,,Cellular,
,Retailer Trade-in,Machines,iPad,iPad Pro 11-inch M5 (2025),16GB/1TB Wi-Fi + Cellular,4425,iPad Pro 11-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,11.0,,,16.0,1024.0,,Cellular,
,Retailer Trade-in,Machines,iPad,iPad Pro 11-inch M5 (2025),16GB/2TB Wi-Fi + Cellular,5425,iPad Pro 11-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,11.0,,,16.0,2048.0,,Cellular,
,Retailer Trade-in,Machines,iPad,iPad Pro 13-inch M5 (2025),12GB/256GB Wi-Fi,3275,iPad Pro 13-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,13.0,,,12.0,256.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,iPad Pro 13-inch M5 (2025),12GB/512GB Wi-Fi,3800,iPad Pro 13-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,13.0,,,12.0,512.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,iPad Pro 13-inch M5 (2025),16GB/1TB Wi-Fi,4825,iPad Pro 13-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,13.0,,,16.0,1024.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,iPad Pro 13-inch M5 (2025),16GB/2TB Wi-Fi,5825,iPad Pro 13-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,13.0,,,16.0,2048.0,,Wi-Fi,
,Retailer Trade-in,Machines,iPad,iPad Pro 13-inch M5 (2025),12GB/256GB Wi-Fi + Cellular,3800,iPad Pro 13-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,13.0,,,12.0,256.0,,Cellular,
,Retailer Trade-in,Machines,iPad,iPad Pro 13-inch M5 (2025),12GB/512GB Wi-Fi + Cellular,4300,iPad Pro 13-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,13.0,,,12.0,512.0,,Cellular,
,Retailer Trade-in,Machines,iPad,iPad Pro 13-inch M5 (2025),16GB/1TB Wi-Fi + Cellular,5325,iPad Pro 13-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,13.0,,,16.0,1024.0,,Cellular,
,Retailer Trade-in,Machines,iPad,iPad Pro 13-inch M5 (2025),16GB/2TB Wi-Fi + Cellular,6325,iPad Pro 13-inch M5 (2025),2025.0,iPad,iPad Pro,,2025,13.0,,,16.0,2048.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 10 10.9-inch,"64GB, Cellular",690,iPad 10 10.9-inch,2022.0,iPad,iPad,10.0,,10.9,,,,64.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 10 10.9-inch,"256GB, Cellular",800,iPad 10 10.9-inch,2022.0,iPad,iPad,10.0,,10.9,,,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 10 10.9-inch,"64GB, Wi-Fi",610,iPad 10 10.9-inch,2022.0,iPad,iPad,10.0,,10.9,,,,64.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 10 10.9-inch,"256GB, Wi-Fi",690,iPad 10 10.9-inch,2022.0,iPad,iPad,10.0,,10.9,,,,256.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 11 11-inch A16,"128GB, Cellular",840,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,128.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 11 11-inch A16,"256GB, Cellular",1040,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 11 11-inch A16,"512GB, Cellular",1370,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,512.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 11 11-inch A16,"128GB, Wi-Fi",640,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,128.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 11 11-inch A16,"256GB, Wi-Fi",820,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,256.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 11 11-inch A16,"512GB, Wi-Fi",1110,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,512.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 4 9.7-inch,16GB Cellular,60,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,16.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 4 9.7-inch,16GB Wi-Fi,50,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,16.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 4 9.7-inch,32GB Cellular,60,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,32.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 4 9.7-inch,32GB Wi-Fi,50,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,32.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 4 9.7-inch,64GB Cellular,60,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,64.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 4 9.7-inch,64GB Wi-Fi,50,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,64.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 4 9.7-inch,128GB Cellular,60,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,128.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 4 9.7-inch,128GB Wi-Fi,50,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,128.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 5 9.7-inch,32GB Cellular,100,iPad 5 9.7-inch,2017.0,iPad,iPad,5.0,,9.7,,,,32.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 5 9.7-inch,32GB Wi-Fi,80,iPad 5 9.7-inch,2017.0,iPad,iPad,5.0,,9.7,,,,32.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 5 9.7-inch,128GB Cellular,130,iPad 5 9.7-inch,2017.0,iPad,iPad,5.0,,9.7,,,,128.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 5 9.7-inch,128GB Wi-Fi,100,iPad 5 9.7-inch,2017.0,iPad,iPad,5.0,,9.7,,,,128.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 6 9.7-inch,32GB Cellular,130,iPad 6 9.7-inch,2018.0,iPad,iPad,6.0,,9.7,,,,32.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 6 9.7-inch,32GB Wi-Fi,100,iPad 6 9.7-inch,2018.0,iPad,iPad,6.0,,9.7,,,,32.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 6 9.7-inch,128GB Cellular,170,iPad 6 9.7-inch,2018.0,iPad,iPad,6.0,,9.7,,,,128.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 6 9.7-inch,128GB Wi-Fi,130,iPad 6 9.7-inch,2018.0,iPad,iPad,6.0,,9.7,,,,128.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 7 10.2‑inch,32GB Cellular,170,iPad 7 10.2‑inch,2019.0,iPad,iPad,7.0,,,,,,32.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 7 10.2‑inch,32GB Wi-Fi,150,iPad 7 10.2‑inch,2019.0,iPad,iPad,7.0,,,,,,32.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 7 10.2‑inch,128GB Cellular,340,iPad 7 10.2‑inch,2019.0,iPad,iPad,7.0,,,,,,128.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 7 10.2‑inch,128GB Wi-Fi,240,iPad 7 10.2‑inch,2019.0,iPad,iPad,7.0,,,,,,128.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 8 10.2-inch,32GB Cellular,310,iPad 8 10.2-inch,2020.0,iPad,iPad,8.0,,10.2,,,,32.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 8 10.2-inch,32GB Wi-Fi,200,iPad 8 10.2-inch,2020.0,iPad,iPad,8.0,,10.2,,,,32.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 8 10.2-inch,128GB Cellular,360,iPad 8 10.2-inch,2020.0,iPad,iPad,8.0,,10.2,,,,128.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 8 10.2-inch,128GB Wi-Fi,260,iPad 8 10.2-inch,2020.0,iPad,iPad,8.0,,10.2,,,,128.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 9 10.2-inch,64GB Cellular,350,iPad 9 10.2-inch,2021.0,iPad,iPad,9.0,,10.2,,,,64.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad 9 10.2-inch,64GB Wi-Fi,300,iPad 9 10.2-inch,2021.0,iPad,iPad,9.0,,10.2,,,,64.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad 9 10.2-inch,256GB Cellular,450,iPad 9 10.2-inch,2021.0,iPad,iPad,9.0,,10.2,,,,256.0,,Cellular,
